date,cname,iso3,cases,deaths,pop,cu_cases,cu_deaths
2020-04-13,Cambodia,KHM,0,0,16486542,122,0
2020-04-13,Cameroon,CMR,0,1,25876387,820,12
2020-04-13,Canada,CAN,1064,64,37411038,24365,717
2020-04-13,Cabo Verde,CPV,2,0,549936,10,1
2020-04-13,Cayman Islands,CYM,0,0,64948,53,1
2020-04-13,Central African Republic,CAF,0,0,4745179,11,0
2020-04-13,Chad,TCD,4,0,15946882,15,0
2020-04-13,Chile,CHL,286,7,18952035,7213,80
2020-04-13,China,CHN,112,2,1433783692,83209,3345
2020-04-13,Colombia,COL,67,9,50339443,2776,109
2020-04-13,Congo,COG,10,0,5380504,70,5
2020-04-13,Costa Rica,CRI,18,0,5047561,595,3
2020-04-13,Côte d'Ivoire,CIV,41,1,25716554,574,5
2020-04-13,Croatia,HRV,66,2,4076246,1600,23
2020-04-13,Cuba,CUB,49,2,11333484,669,18
2020-04-13,Curaçao,CUW,0,0,163423,14,1
2020-04-13,Cyprus,CYP,17,1,875899,633,11
2020-04-13,Czech Republic,CZE,89,9,10649800,5991,138
2020-04-13,"Congo, the Democratic Republic of the",COD,0,0,86790568,234,20
2020-04-13,Denmark,DNK,178,13,5806081,6174,273
2020-04-13,Djibouti,DJI,27,0,973557,214,2
2020-04-13,Dominica,DMA,0,0,71808,16,0
2020-04-13,Dominican Republic,DOM,208,38,10738957,2967,173
2020-04-13,Ecuador,ECU,209,18,17373657,7466,333
2020-04-13,Egypt,EGY,126,13,100388076,2065,159
2020-04-13,El Salvador,SLV,7,0,6453550,125,6
2020-04-13,Equatorial Guinea,GNQ,3,0,1355982,21,0
2020-04-13,Eritrea,ERI,0,0,3497117,34,0
2020-04-13,Estonia,EST,5,1,1324820,1309,25
2020-04-13,Swaziland,SWZ,0,0,1148133,14,0
2020-04-13,Ethiopia,ETH,2,0,112078727,71,3
2020-04-13,Falkland Islands (Malvinas),FLK,0,0,3372,5,0
2020-04-13,Faroe Islands,FRO,0,0,48677,184,0
2020-04-13,Fiji,FJI,0,0,889955,16,0
2020-04-13,Finland,FIN,69,7,5517919,2974,56
2020-04-13,France,FRA,1613,561,67012883,95403,14393
2020-04-13,French Polynesia,PYF,2,0,279285,53,0
2020-04-13,Gabon,GAB,8,0,2172578,57,1
2020-04-13,Gambia,GMB,0,0,2347696,9,1
2020-04-13,Georgia,GEO,15,0,3996762,257,3
2020-04-13,Germany,DEU,2537,126,83019213,123016,2799
2020-04-13,Ghana,GHA,158,0,30417858,566,8
2020-04-13,Gibraltar,GIB,0,0,33706,129,0
2020-04-13,Greece,GRC,33,5,10724599,2114,98
2020-04-13,Greenland,GRL,0,0,56660,11,0
2020-04-13,Grenada,GRD,0,0,112002,14,0
2020-04-13,Guam,GUM,0,0,167295,133,5
2020-04-13,Guatemala,GTM,3,2,17581476,156,5
2020-04-13,Guernsey,GGY,9,0,64468,218,6
2020-04-13,Guinea,GIN,0,0,12771246,250,0
2020-04-13,Guinea-Bissau,GNB,1,0,1920917,39,0
2020-04-13,Guyana,GUY,0,0,782775,45,6
2020-04-13,Haiti,HTI,0,1,11263079,33,3
2020-04-13,Holy See (Vatican City State),VAT,0,0,815,8,0
2020-04-13,Honduras,HND,4,0,9746115,397,25
2020-04-13,Hungary,HUN,48,10,9772756,1458,109
2020-04-13,Iceland,ISL,12,0,356991,1701,8
2020-04-13,India,IND,796,35,1366417756,9152,308
2020-04-13,Indonesia,IDN,399,46,270625567,4241,373
2020-04-13,"Iran, Islamic Republic of",IRN,1657,117,82913893,71686,4474
2020-04-13,Iraq,IRQ,34,4,39309789,1352,76
2020-04-13,Ireland,IRL,727,14,4904240,9655,334
2020-04-13,Isle of Man,IMN,2,1,84589,228,2
2020-04-13,Israel,ISR,402,2,8519373,11145,103
2020-04-13,Italy,ITA,4092,431,60359546,156363,19901
2020-04-13,Jamaica,JAM,3,0,2948277,72,4
2020-04-13,Japan,JPN,507,4,126860299,7255,102
2020-04-13,Jersey,JEY,15,0,107796,213,4
2020-04-13,Jordan,JOR,8,0,10101697,389,7
2020-04-13,Kazakhstan,KAZ,81,0,18551428,961,10
2020-04-13,Kenya,KEN,6,1,52573967,197,8
2020-04-13,Kosovo,XKV,79,0,1798506,362,7
2020-04-13,Kuwait,KWT,80,0,4207077,1234,1
2020-04-13,Kyrgyzstan,KGZ,42,0,6415851,419,5
2020-04-13,Lao People's Democratic Republic,LAO,1,0,7169456,19,0
2020-04-13,Latvia,LVA,21,2,1919968,651,5
2020-04-13,Lebanon,LBN,11,0,6855709,630,20
2020-04-13,Liberia,LBR,2,0,4937374,50,5
2020-04-13,Libya,LBY,0,0,6777453,25,1
2020-04-13,Liechtenstein,LIE,0,0,38378,80,1
2020-04-13,Lithuania,LTU,9,1,2794184,1062,24
2020-04-13,Luxembourg,LUX,11,4,613894,3281,66
2020-04-13,Madagascar,MDG,4,0,26969306,106,0
2020-04-13,Malawi,MWI,1,0,18628749,13,2
2020-04-13,Malaysia,MYS,153,3,31949789,4683,76
2020-04-13,Maldives,MDV,1,0,530957,20,0
2020-04-13,Mali,MLI,11,0,19658023,116,9
2020-04-13,Malta,MLT,11,0,493559,384,3
2020-04-13,Mauritania,MRT,0,0,4525698,7,1
2020-04-13,Mauritius,MUS,5,0,1269670,324,9
2020-04-13,Mexico,MEX,442,23,127575529,4661,296
2020-04-13,"Moldova, Republic of",MDA,102,2,4043258,1662,32
2020-04-13,Monaco,MCO,1,0,33085,93,2
2020-04-13,Mongolia,MNG,0,0,3225166,16,0
2020-04-13,Montenegro,MNE,9,1,622182,272,3
2020-04-13,Montserrat,MSR,2,0,4991,11,0
2020-04-13,Morocco,MAR,116,7,36471766,1661,118
2020-04-13,Mozambique,MOZ,1,0,30366043,21,0
2020-04-13,Myanmar,MMR,10,1,54045422,41,4
2020-04-13,Namibia,NAM,0,0,2494524,16,0
2020-04-13,Nepal,NPL,3,0,28608715,12,0
2020-04-13,Netherlands,NLD,1174,94,17282163,25587,2737
2020-04-13,New Caledonia,NCL,0,0,282757,18,0
2020-04-13,New Zealand,NZL,15,1,4783062,1064,5
2020-04-13,Nicaragua,NIC,2,0,6545503,9,1
2020-04-13,Niger,NER,38,1,23310719,529,12
2020-04-13,Nigeria,NGA,5,0,200963603,323,10
2020-04-13,"Macedonia, the former Yugoslav Republic of",MKD,68,0,2077132,828,34
2020-04-13,Northern Mariana Islands,MNP,0,0,57213,11,2
2020-04-13,Norway,NOR,95,5,5328212,6415,103
2020-04-13,Oman,OMN,53,1,4974992,599,4
2020-04-13,Pakistan,PAK,336,7,216565317,5374,93
2020-04-13,"Palestine, State of",PSE,0,0,4981422,268,2
2020-04-13,Panama,PAN,166,8,4246440,3400,87
2020-04-13,Papua New Guinea,PNG,0,0,8776119,2,0
2020-04-13,Paraguay,PRY,13,0,7044639,147,6
2020-04-13,Peru,PER,671,12,32510462,7519,193
2020-04-13,Philippines,PHL,220,50,108116622,4648,297
2020-04-13,Poland,POL,318,24,37972812,6674,232
2020-04-13,Portugal,PRT,598,34,10276617,16585,504
2020-04-13,Puerto Rico,PRI,109,2,2933404,897,44
2020-04-13,Qatar,QAT,251,1,2832071,2979,7
2020-04-13,Romania,ROU,310,24,19414458,6300,306
2020-04-13,Russian Federation,RUS,2186,24,145872260,15770,130
2020-04-13,Rwanda,RWA,6,0,12626938,126,0
2020-04-13,Saint Kitts and Nevis,KNA,0,0,52834,12,0
2020-04-13,Saint Lucia,LCA,0,0,182795,15,0
2020-04-13,Saint Vincent and the Grenadines,VCT,0,0,110593,12,0
2020-04-13,San Marino,SMR,0,0,34453,356,35
2020-04-13,Sao Tome and Principe,STP,0,0,215048,4,0
2020-04-13,Saudi Arabia,SAU,429,7,34268529,4462,59
2020-04-13,Senegal,SEN,2,0,16296362,280,2
2020-04-13,Serbia,SRB,250,6,6963764,3630,80
2020-04-13,Seychelles,SYC,0,0,97741,10,0
2020-04-13,Sierra Leone,SLE,0,0,7813207,10,0
2020-04-13,Singapore,SGP,233,0,5804343,2532,8
2020-04-13,Sint Maarten (Dutch part),SXM,0,0,42389,50,9
2020-04-13,Slovakia,SVK,14,0,5450421,742,2
2020-04-13,Slovenia,SVN,17,3,2080908,1205,53
2020-04-13,Somalia,SOM,4,1,15442906,25,2
2020-04-13,South Africa,ZAF,145,0,58558267,2173,25
2020-04-13,"Korea, Republic of",KOR,25,3,51225321,10537,217
2020-04-13,South Sudan,SSD,0,0,11062114,4,0
2020-04-13,Spain,ESP,3030,619,46937060,174951,16972
2020-04-13,Sri Lanka,LKA,11,0,21323734,210,7
2020-04-13,Sudan,SDN,0,0,42813237,19,2
2020-04-13,Suriname,SUR,0,0,581363,10,1
2020-04-13,Sweden,SWE,332,12,10230185,10483,899
2020-04-13,Switzerland,CHE,400,27,8544527,25220,858
2020-04-13,Syrian Arab Republic,SYR,0,0,17070132,25,2
2020-04-13,"Taiwan, Province of China",TWN,3,0,23773881,388,6
2020-04-13,Thailand,THA,28,2,69625581,2579,40
2020-04-13,Timor-Leste,TLS,0,0,1293120,2,0
2020-04-13,Togo,TGO,0,0,8082359,76,3
2020-04-13,Trinidad and Tobago,TTO,1,0,1394969,113,8
2020-04-13,Tunisia,TUN,22,3,11694721,707,31
2020-04-13,Turkey,TUR,4789,97,82003882,56956,1198
2020-04-13,Turks and Caicos Islands,TCA,0,0,38194,9,1
2020-04-13,Uganda,UGA,1,0,44269587,54,0
2020-04-13,Ukraine,UKR,266,10,43993643,2777,83
2020-04-13,United Arab Emirates,ARE,366,2,9770526,3982,22
2020-04-13,United Kingdom,GBR,5288,686,66647112,84279,12285
2020-04-13,"Tanzania, United Republic of",TZA,0,0,58005461,32,3
2020-04-13,United States,USA,27620,1500,329064917,557571,22108
2020-04-13,"Virgin Islands, U.S.",VIR,0,0,104579,51,1
2020-04-13,Uruguay,URY,12,1,3461731,465,8
2020-04-13,Uzbekistan,UZB,69,0,32981715,865,4
2020-04-13,"Venezuela, Bolivarian Republic of",VEN,6,0,28515829,181,9
2020-04-13,Viet Nam,VNM,2,0,96462108,264,0
2020-04-13,Yemen,YEM,0,0,29161922,1,0
2020-04-13,Zambia,ZMB,3,0,17861034,43,2
2020-04-13,Zimbabwe,ZWE,0,0,14645473,14,3
2020-04-14,Afghanistan,AFG,58,3,38041757,665,21
2020-04-14,Albania,ALB,21,0,2862427,467,23
2020-04-14,Algeria,DZA,69,20,43053054,1983,313
2020-04-14,Andorra,AND,8,0,76177,646,29
2020-04-14,Angola,AGO,0,0,31825299,19,2
2020-04-14,Anguilla,AIA,0,0,14872,3,0
2020-04-14,Antigua and Barbuda,ATG,2,0,97115,23,2
2020-04-14,Argentina,ARG,69,3,44780675,2272,98
2020-04-14,Armenia,ARM,26,1,2957728,1039,14
2020-04-14,Aruba,ABW,0,0,106310,92,0
2020-04-14,Australia,AUS,44,0,25203200,6366,61
2020-04-14,Austria,AUT,106,18,8858775,14043,368
2020-04-14,Azerbaijan,AZE,50,1,10047719,1148,12
2020-04-14,Bahamas,BHS,2,0,389486,49,8
2020-04-14,Bahrain,BHR,225,1,1641164,1361,7
2020-04-14,Bangladesh,BGD,182,5,163046173,803,39
2020-04-14,Barbados,BRB,1,0,287021,72,4
2020-04-14,Belarus,BLR,341,3,9452409,2919,29
2020-04-14,Belgium,BEL,532,280,11455519,34851,4900
2020-04-14,Belize,BLZ,4,0,390351,18,2
2020-04-14,Benin,BEN,0,0,11801151,35,1
2020-04-14,Bermuda,BMU,0,0,62508,57,4
2020-04-14,Bhutan,BTN,0,0,763094,5,0
2020-04-14,"Bolivia, Plurinational State of",BOL,24,1,11513102,354,28
2020-04-14,"Bonaire, Sint Eustatius and Saba",BES,1,0,25983,4,0
2020-04-14,Bosnia and Herzegovina,BIH,21,0,3300998,1028,38
2020-04-14,Botswana,BWA,0,0,2303703,13,1
2020-04-14,Brazil,BRA,1261,105,211049519,23430,1328
2020-04-14,"Virgin Islands, British",VGB,0,0,30033,3,0
2020-04-14,Brunei Darussalam,BRN,0,0,433296,136,1
2020-04-14,Bulgaria,BGR,10,3,7000039,685,32
2020-04-14,Burkina Faso,BFA,18,1,20321383,515,28
2020-04-14,Burundi,BDI,0,0,11530577,5,0
2020-04-14,Cambodia,KHM,0,0,16486542,122,0
2020-04-14,Cameroon,CMR,0,0,25876387,820,12
2020-04-14,Canada,CAN,1298,63,37411038,25663,780
2020-04-14,Cabo Verde,CPV,0,0,549936,10,1
2020-04-14,Cayman Islands,CYM,0,0,64948,53,1
2020-04-14,Central African Republic,CAF,0,0,4745179,11,0
2020-04-14,Chad,TCD,8,0,15946882,23,0
2020-04-14,Chile,CHL,312,2,18952035,7525,82
2020-04-14,China,CHN,94,0,1433783692,83303,3345
2020-04-14,Colombia,COL,76,3,50339443,2852,112
2020-04-14,Congo,COG,0,0,5380504,70,5
2020-04-14,Costa Rica,CRI,17,0,5047561,612,3
2020-04-14,Côte d'Ivoire,CIV,52,1,25716554,626,6
2020-04-14,Croatia,HRV,50,2,4076246,1650,25
2020-04-14,Cuba,CUB,57,3,11333484,726,21
2020-04-14,Curaçao,CUW,0,0,163423,14,1
2020-04-14,Cyprus,CYP,29,1,875899,662,12
2020-04-14,Czech Republic,CZE,68,5,10649800,6059,143
2020-04-14,"Congo, the Democratic Republic of the",COD,1,0,86790568,235,20
2020-04-14,Denmark,DNK,144,12,5806081,6318,285
2020-04-14,Djibouti,DJI,84,0,973557,298,2
2020-04-14,Dominica,DMA,0,0,71808,16,0
2020-04-14,Dominican Republic,DOM,200,4,10738957,3167,177
2020-04-14,Ecuador,ECU,63,22,17373657,7529,355
2020-04-14,Egypt,EGY,125,5,100388076,2190,164
2020-04-14,El Salvador,SLV,24,0,6453550,149,6
2020-04-14,Equatorial Guinea,GNQ,0,0,1355982,21,0
2020-04-14,Eritrea,ERI,0,0,3497117,34,0
2020-04-14,Estonia,EST,23,3,1324820,1332,28
2020-04-14,Swaziland,SWZ,1,0,1148133,15,0
2020-04-14,Ethiopia,ETH,3,0,112078727,74,3
2020-04-14,Falkland Islands (Malvinas),FLK,0,0,3372,5,0
2020-04-14,Faroe Islands,FRO,0,0,48677,184,0
2020-04-14,Fiji,FJI,0,0,889955,16,0
2020-04-14,Finland,FIN,90,3,5517919,3064,59
2020-04-14,France,FRA,2673,574,67012883,98076,14967
2020-04-14,French Polynesia,PYF,2,0,279285,55,0
2020-04-14,Gabon,GAB,0,0,2172578,57,1
2020-04-14,Gambia,GMB,0,0,2347696,9,1
2020-04-14,Georgia,GEO,15,0,3996762,272,3
2020-04-14,Germany,DEU,2082,170,83019213,125098,2969
2020-04-14,Ghana,GHA,0,0,30417858,566,8
2020-04-14,Gibraltar,GIB,0,0,33706,129,0
2020-04-14,Greece,GRC,31,1,10724599,2145,99
2020-04-14,Greenland,GRL,0,0,56660,11,0
2020-04-14,Grenada,GRD,0,0,112002,14,0
2020-04-14,Guam,GUM,1,0,167295,134,5
2020-04-14,Guatemala,GTM,11,0,17581476,167,5
2020-04-14,Guernsey,GGY,1,0,64468,219,6
2020-04-14,Guinea,GIN,69,0,12771246,319,0
2020-04-14,Guinea-Bissau,GNB,0,0,1920917,39,0
2020-04-14,Guyana,GUY,2,0,782775,47,6
2020-04-14,Haiti,HTI,7,0,11263079,40,3
2020-04-14,Holy See (Vatican City State),VAT,0,0,815,8,0
2020-04-14,Honduras,HND,10,1,9746115,407,26
2020-04-14,Hungary,HUN,54,13,9772756,1512,122
2020-04-14,Iceland,ISL,10,0,356991,1711,8
2020-04-14,India,IND,1211,31,1366417756,10363,339
2020-04-14,Indonesia,IDN,316,26,270625567,4557,399
2020-04-14,"Iran, Islamic Republic of",IRN,1617,111,82913893,73303,4585
2020-04-14,Iraq,IRQ,26,2,39309789,1378,78
2020-04-14,Ireland,IRL,992,31,4904240,10647,365
2020-04-14,Isle of Man,IMN,14,0,84589,242,2
2020-04-14,Israel,ISR,441,13,8519373,11586,116
2020-04-14,Italy,ITA,3153,564,60359546,159516,20465
2020-04-14,Jamaica,JAM,1,0,2948277,73,4
2020-04-14,Japan,JPN,390,7,126860299,7645,109
2020-04-14,Jersey,JEY,4,0,107796,217,4
2020-04-14,Jordan,JOR,2,0,10101697,391,7
2020-04-14,Kazakhstan,KAZ,218,4,18551428,1179,14
2020-04-14,Kenya,KEN,11,1,52573967,208,9
2020-04-14,Kosovo,XKV,18,1,1798506,380,8
2020-04-14,Kuwait,KWT,66,1,4207077,1300,2
2020-04-14,Kyrgyzstan,KGZ,11,0,6415851,430,5
2020-04-14,Lao People's Democratic Republic,LAO,0,0,7169456,19,0
2020-04-14,Latvia,LVA,4,0,1919968,655,5
2020-04-14,Lebanon,LBN,2,0,6855709,632,20
2020-04-14,Liberia,LBR,9,1,4937374,59,6
2020-04-14,Libya,LBY,1,0,6777453,26,1
2020-04-14,Liechtenstein,LIE,1,0,38378,81,1
2020-04-14,Lithuania,LTU,8,0,2794184,1070,24
2020-04-14,Luxembourg,LUX,11,1,613894,3292,67
2020-04-14,Madagascar,MDG,0,0,26969306,106,0
2020-04-14,Malawi,MWI,3,0,18628749,16,2
2020-04-14,Malaysia,MYS,134,1,31949789,4817,77
2020-04-14,Maldives,MDV,0,0,530957,20,0
2020-04-14,Mali,MLI,7,1,19658023,123,10
2020-04-14,Malta,MLT,1,0,493559,385,3
2020-04-14,Mauritania,MRT,0,0,4525698,7,1
2020-04-14,Mauritius,MUS,0,0,1269670,324,9
2020-04-14,Mexico,MEX,353,36,127575529,5014,332
2020-04-14,"Moldova, Republic of",MDA,50,4,4043258,1712,36
2020-04-14,Monaco,MCO,0,0,33085,93,2
2020-04-14,Mongolia,MNG,0,0,3225166,16,0
2020-04-14,Montenegro,MNE,2,0,622182,274,3
2020-04-14,Montserrat,MSR,0,0,4991,11,0
2020-04-14,Morocco,MAR,102,8,36471766,1763,126
2020-04-14,Mozambique,MOZ,6,0,30366043,27,0
2020-04-14,Myanmar,MMR,21,0,54045422,62,4
2020-04-14,Namibia,NAM,0,0,2494524,16,0
2020-04-14,Nepal,NPL,2,0,28608715,14,0
2020-04-14,Netherlands,NLD,964,86,17282163,26551,2823
2020-04-14,New Caledonia,NCL,0,0,282757,18,0
2020-04-14,New Zealand,NZL,8,4,4783062,1072,9
2020-04-14,Nicaragua,NIC,0,0,6545503,9,1
2020-04-14,Niger,NER,19,1,23310719,548,13
2020-04-14,Nigeria,NGA,20,0,200963603,343,10
2020-04-14,"Macedonia, the former Yugoslav Republic of",MKD,26,4,2077132,854,38
2020-04-14,Northern Mariana Islands,MNP,0,0,57213,11,2
2020-04-14,Norway,NOR,73,11,5328212,6488,114
2020-04-14,Oman,OMN,214,0,4974992,813,4
2020-04-14,Pakistan,PAK,342,3,216565317,5716,96
2020-04-14,"Palestine, State of",PSE,0,0,4981422,268,2
2020-04-14,Panama,PAN,72,7,4246440,3472,94
2020-04-14,Papua New Guinea,PNG,0,0,8776119,2,0
2020-04-14,Paraguay,PRY,12,1,7044639,159,7
2020-04-14,Peru,PER,0,0,32510462,7519,193
2020-04-14,Philippines,PHL,284,18,108116622,4932,315
2020-04-14,Poland,POL,260,13,37972812,6934,245
2020-04-14,Portugal,PRT,349,31,10276617,16934,535
2020-04-14,Puerto Rico,PRI,6,1,2933404,903,45
2020-04-14,Qatar,QAT,252,0,2832071,3231,7
2020-04-14,Romania,ROU,333,12,19414458,6633,318
2020-04-14,Russian Federation,RUS,2558,18,145872260,18328,148
2020-04-14,Rwanda,RWA,1,0,12626938,127,0
2020-04-14,Saint Kitts and Nevis,KNA,0,0,52834,12,0
2020-04-14,Saint Lucia,LCA,0,0,182795,15,0
2020-04-14,Saint Vincent and the Grenadines,VCT,0,0,110593,12,0
2020-04-14,San Marino,SMR,0,1,34453,356,36
2020-04-14,Sao Tome and Principe,STP,0,0,215048,4,0
2020-04-14,Saudi Arabia,SAU,472,6,34268529,4934,65
2020-04-14,Senegal,SEN,11,0,16296362,291,2
2020-04-14,Serbia,SRB,424,5,6963764,4054,85
2020-04-14,Seychelles,SYC,0,0,97741,10,0
2020-04-14,Sierra Leone,SLE,1,0,7813207,11,0
2020-04-14,Singapore,SGP,386,1,5804343,2918,9
2020-04-14,Sint Maarten (Dutch part),SXM,2,0,42389,52,9
2020-04-14,Slovakia,SVK,27,0,5450421,769,2
2020-04-14,Slovenia,SVN,7,2,2080908,1212,55
2020-04-14,Somalia,SOM,0,0,15442906,25,2
2020-04-14,South Africa,ZAF,99,2,58558267,2272,27
2020-04-14,"Korea, Republic of",KOR,27,5,51225321,10564,222
2020-04-14,South Sudan,SSD,0,0,11062114,4,0
2020-04-14,Spain,ESP,3116,517,46937060,178067,17489
2020-04-14,Sri Lanka,LKA,8,0,21323734,218,7
2020-04-14,Sudan,SDN,10,2,42813237,29,4
2020-04-14,Suriname,SUR,0,0,581363,10,1
2020-04-14,Sweden,SWE,465,20,10230185,10948,919
2020-04-14,Switzerland,CHE,279,0,8544527,25499,858
2020-04-14,Syrian Arab Republic,SYR,0,0,17070132,25,2
2020-04-14,"Taiwan, Province of China",TWN,5,0,23773881,393,6
2020-04-14,Thailand,THA,34,1,69625581,2613,41
2020-04-14,Timor-Leste,TLS,2,0,1293120,4,0
2020-04-14,Togo,TGO,1,0,8082359,77,3
2020-04-14,Trinidad and Tobago,TTO,0,0,1394969,113,8
2020-04-14,Tunisia,TUN,19,3,11694721,726,34
2020-04-14,Turkey,TUR,4093,98,82003882,61049,1296
2020-04-14,Turks and Caicos Islands,TCA,1,0,38194,10,1
2020-04-14,Uganda,UGA,0,0,44269587,54,0
2020-04-14,Ukraine,UKR,325,10,43993643,3102,93
2020-04-14,United Arab Emirates,ARE,377,3,9770526,4359,25
2020-04-14,United Kingdom,GBR,4342,744,66647112,88621,13029
2020-04-14,"Tanzania, United Republic of",TZA,14,0,58005461,46,3
2020-04-14,United States,USA,25023,1541,329064917,582594,23649
2020-04-14,"Virgin Islands, U.S.",VIR,0,0,104579,51,1
2020-04-14,Uruguay,URY,7,0,3461731,472,8
2020-04-14,Uzbekistan,UZB,133,0,32981715,998,4
2020-04-14,"Venezuela, Bolivarian Republic of",VEN,8,0,28515829,189,9
2020-04-14,Viet Nam,VNM,3,0,96462108,267,0
2020-04-14,Yemen,YEM,0,0,29161922,1,0
2020-04-14,Zambia,ZMB,2,0,17861034,45,2
2020-04-14,Zimbabwe,ZWE,3,0,14645473,17,3
2020-04-15,Afghanistan,AFG,49,2,38041757,714,23
2020-04-15,Albania,ALB,8,1,2862427,475,24
2020-04-15,Algeria,DZA,87,12,43053054,2070,325
2020-04-15,Andorra,AND,13,2,76177,659,31
2020-04-15,Angola,AGO,0,0,31825299,19,2
2020-04-15,Anguilla,AIA,0,0,14872,3,0
2020-04-15,Antigua and Barbuda,ATG,0,0,97115,23,2
2020-04-15,Argentina,ARG,160,7,44780675,2432,105
2020-04-15,Armenia,ARM,72,3,2957728,1111,17
2020-04-15,Aruba,ABW,0,0,106310,92,0
2020-04-15,Australia,AUS,50,0,25203200,6416,61
2020-04-15,Austria,AUT,191,16,8858775,14234,384
2020-04-15,Azerbaijan,AZE,49,1,10047719,1197,13
2020-04-15,Bahamas,BHS,0,0,389486,49,8
2020-04-15,Bahrain,BHR,167,0,1641164,1528,7
2020-04-15,Bangladesh,BGD,209,7,163046173,1012,46
2020-04-15,Barbados,BRB,1,1,287021,73,5
2020-04-15,Belarus,BLR,362,4,9452409,3281,33
2020-04-15,Belgium,BEL,1562,275,11455519,36413,5175
2020-04-15,Belize,BLZ,0,0,390351,18,2
2020-04-15,Benin,BEN,0,0,11801151,35,1
2020-04-15,Bermuda,BMU,0,1,62508,57,5
2020-04-15,Bhutan,BTN,0,0,763094,5,0
2020-04-15,"Bolivia, Plurinational State of",BOL,43,0,11513102,397,28
2020-04-15,"Bonaire, Sint Eustatius and Saba",BES,0,0,25983,4,0
2020-04-15,Bosnia and Herzegovina,BIH,45,1,3300998,1073,39
2020-04-15,Botswana,BWA,0,0,2303703,13,1
2020-04-15,Brazil,BRA,1832,204,211049519,25262,1532
2020-04-15,"Virgin Islands, British",VGB,0,0,30033,3,0
2020-04-15,Brunei Darussalam,BRN,0,0,433296,136,1
2020-04-15,Bulgaria,BGR,28,3,7000039,713,35
2020-04-15,Burkina Faso,BFA,13,2,20321383,528,30
2020-04-15,Burundi,BDI,0,1,11530577,5,1
2020-04-15,Cambodia,KHM,0,0,16486542,122,0
2020-04-15,Cameroon,CMR,35,5,25876387,855,17
2020-04-15,Canada,CAN,1383,123,37411038,27046,903
2020-04-15,Cabo Verde,CPV,1,0,549936,11,1
2020-04-15,Cayman Islands,CYM,1,0,64948,54,1
2020-04-15,Central African Republic,CAF,0,0,4745179,11,0
2020-04-15,Chad,TCD,0,0,15946882,23,0
2020-04-15,Chile,CHL,392,10,18952035,7917,92
2020-04-15,China,CHN,49,1,1433783692,83352,3346
2020-04-15,Colombia,COL,127,15,50339443,2979,127
2020-04-15,Congo,COG,4,0,5380504,74,5
2020-04-15,Costa Rica,CRI,6,0,5047561,618,3
2020-04-15,Côte d'Ivoire,CIV,0,0,25716554,626,6
2020-04-15,Croatia,HRV,54,6,4076246,1704,31
2020-04-15,Cuba,CUB,40,0,11333484,766,21
2020-04-15,Curaçao,CUW,0,0,163423,14,1
2020-04-15,Cyprus,CYP,33,0,875899,695,12
2020-04-15,Czech Republic,CZE,82,18,10649800,6141,161
2020-04-15,"Congo, the Democratic Republic of the",COD,19,1,86790568,254,21
2020-04-15,Denmark,DNK,193,14,5806081,6511,299
2020-04-15,Djibouti,DJI,65,0,973557,363,2
2020-04-15,Dominica,DMA,0,0,71808,16,0
2020-04-15,Dominican Republic,DOM,119,6,10738957,3286,183
2020-04-15,Ecuador,ECU,74,0,17373657,7603,355
2020-04-15,Egypt,EGY,160,14,100388076,2350,178
2020-04-15,El Salvador,SLV,10,0,6453550,159,6
2020-04-15,Equatorial Guinea,GNQ,20,0,1355982,41,0
2020-04-15,Eritrea,ERI,1,0,3497117,35,0
2020-04-15,Estonia,EST,41,3,1324820,1373,31
2020-04-15,Swaziland,SWZ,0,0,1148133,15,0
2020-04-15,Ethiopia,ETH,8,0,112078727,82,3
2020-04-15,Falkland Islands (Malvinas),FLK,6,0,3372,11,0
2020-04-15,Faroe Islands,FRO,0,0,48677,184,0
2020-04-15,Fiji,FJI,0,0,889955,16,0
2020-04-15,Finland,FIN,97,5,5517919,3161,64
2020-04-15,France,FRA,5497,762,67012883,103573,15729
2020-04-15,French Polynesia,PYF,0,0,279285,55,0
2020-04-15,Gabon,GAB,18,0,2172578,75,1
2020-04-15,Gambia,GMB,0,0,2347696,9,1
2020-04-15,Georgia,GEO,28,0,3996762,300,3
2020-04-15,Germany,DEU,2486,285,83019213,127584,3254
2020-04-15,Ghana,GHA,70,0,30417858,636,8
2020-04-15,Gibraltar,GIB,0,0,33706,129,0
2020-04-15,Greece,GRC,25,2,10724599,2170,101
2020-04-15,Greenland,GRL,0,0,56660,11,0
2020-04-15,Grenada,GRD,0,0,112002,14,0
2020-04-15,Guam,GUM,1,0,167295,135,5
2020-04-15,Guatemala,GTM,13,0,17581476,180,5
2020-04-15,Guernsey,GGY,4,1,64468,223,7
2020-04-15,Guinea,GIN,44,0,12771246,363,0
2020-04-15,Guinea-Bissau,GNB,1,0,1920917,40,0
2020-04-15,Guyana,GUY,1,0,782775,48,6
2020-04-15,Haiti,HTI,0,0,11263079,40,3
2020-04-15,Holy See (Vatican City State),VAT,0,0,815,8,0
2020-04-15,Honduras,HND,12,5,9746115,419,31
2020-04-15,Hungary,HUN,67,12,9772756,1579,134
2020-04-15,Iceland,ISL,9,0,356991,1720,8
2020-04-15,India,IND,1075,38,1366417756,11438,377
2020-04-15,Indonesia,IDN,282,60,270625567,4839,459
